Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Mexico,MEX,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4691966625646,..,50.5116870359452,..,46.9576339223196,..,..,..,..
Mexico,MEX,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3976432280114,..,20.3687683248457,..,16.0075522698514,..,..,..,..
Mexico,MEX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.9,..,..,..,..,..,..,..,9.7,..,8.6,..,14.1,..,14.3,..,11,..,8.8,..,4.8,..,3.3,..,3.8,..,3.8,..,2.7,..,3,..,..
Mexico,MEX,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.1,..,65.9,..,62.8,..,62.4,..,..
Mexico,MEX,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.8,..,47.8,..,48.3,..,50.5,..,..
Mexico,MEX,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.9,6.8,6.7,6.6,6.4,6.1,5.8,5.5,5,5,5,5,5.4,5.5,5.3,5,5,5,5,5,5,5,5,5,5,..
Mexico,MEX,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.3,32,30.8,29.7,28.7,27.8,27,26.2,25.4,24.6,23.9,23.2,22.5,21.8,21.1,20.3,19.4,18.5,17.6,16.6,15.8,15.2,14.7,14.4,14.3,14.4,14.6
Mexico,MEX,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.09999990463257,9.80000019073486,..,..,..,..,..,..,..,..,7.59999990463257,..,..,..,..,..,..,..,7.59999990463257,..,..,..,..,..,9,..,..,..,..
Mexico,MEX,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.5,..,..,..,..,..,..,..,..,7.40000009536743,..,..,..,..,..,..,..,6.69999980926514,..,..,..,..,..,9,..,..,..,..
Mexico,MEX,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1000003814697,..,..,..,..,..,..,..,..,7.90000009536743,..,..,..,..,..,..,..,8.39999961853027,..,..,..,..,..,9,..,..,..,..
Mexico,MEX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,1104.9,1124.5,1130.1,1302,1335.6,1290,1371.4,1430.4,1492.7,1540.8,1530,1513.6,1501.6,1613.8,1745,1729.8,1779.4,1918.5,2009,2191.1,2292.5,2415.5,2183.7,2340.5,2431.1,2332.4,2321.8,2180.5,2198.2,2424.4,2426.9,2708.2,2639.4,2518.3,2519.6,2552.9,2678.7,2639.3,2708.1,2760.9,2855.2,2913.1,2964,3078.6,3130.8,3213.3,3353,3452.5,3433.7,3500.9,3240.2,3453.1,3386.6,3581.8,..,..
Mexico,MEX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90,87,87,87,86,85,82,82,83,82,77,69,61,57,54,54,51,50,50,53,45,42,42,41,39,38,..
Mexico,MEX,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6352475485596,27.0955519922627,25.5558564359658,24.0161608796689,22.4764653233719,20.9367697670755,19.3970742107786,17.8573786544816,16.3176830981847,14.7779875418882,13.2382919855913,11.6985964292944,10.1589008729975,8.61920531670103,7.07950976040411,5.53981420410719,..
Mexico,MEX,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3223975425376,4.07858480238349,3.83477206222938,3.59095932207521,3.34714658192109,3.10333384176698,2.85952110161287,2.6157083614587,2.37189562130459,2.12808288115048,1.88427014099636,1.64045740084225,1.39664466068808,1.15283192053397,0.909019180379858,0.665206440225745,..
Mexico,MEX,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.4681997670599,9.82246896461784,9.18576119769934,8.55795983685083,7.93875695943154,7.32843148119107,6.72649714512908,6.1330286149796,5.5477698034145,4.97089595555808,4.4020244850353,3.84137938304815,3.28867864461205,2.74384142752321,2.20661164445316,1.6768825355417,..
Mexico,MEX,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,57.4038,58.3094,59.215,59.7438,60.2726,60.8014,61.3302,61.859,62.6122,63.3654,64.1186,64.8718,65.625,66.6014,67.5778,68.5542,69.5306,70.507,71.2906,72.0742,72.8578,73.6414,74.425,75.0124,75.5998,76.1872,76.7746,77.362,77.891,78.42,78.949,79.478,80.007,80.4788,80.9506,81.4224,81.8942,82.366,82.7254,83.0848,83.4442,83.8036,84.163,84.21951,84.27601,84.33252,84.38903,84.44553,84.63381,84.82208,85.01035,85.19862,85.3869,85.58218,85.77747,85.97276,..
Mexico,MEX,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,49.7942,50.6156,51.437,51.8536,52.2702,52.6868,53.1034,53.52,53.971,54.422,54.873,55.324,55.775,56.26,56.745,57.23,57.715,58.2,58.846,59.492,60.138,60.784,61.43,62.2368,63.0436,63.8504,64.6572,65.464,66.2756,67.0872,67.8988,68.7104,69.522,70.3362,71.1504,71.9646,72.7788,73.593,73.9484,74.3038,74.6592,75.0146,75.37,75.55252,75.73504,75.91756,76.10008,76.28261,76.50225,76.72189,76.94153,77.16117,77.38081,77.66773,77.95466,78.24158,..
Mexico,MEX,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.05567469,4.59296607,4.71655688,4.80138717,5.00884196,4.97854213,5.35288319,5.5210778,6.02185177,6.11044039,6.0443102,5.83217814,5.91563943,6.06132066,6.59579987,6.39444283,6.04343893,6.21482997,6.29528345,6.29642103,..,..
Mexico,MEX,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.863,..,..,..,3.98,..,..,..,..,2.371,2.32,2.412,2.449,2.509,..,..,..
Morocco,MAR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1,..,..,..,..,..,2.9,..,..,..,..,..,..,..,7.5,..,6.3,..,..,..,..,..,3.1,..,..,..,..,..,..,..,..,..,..
Morocco,MAR,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.2,..,25.1,..,..,..,..,..,..,14.4,..,..,..,..,..,..,..,..,..
Morocco,MAR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.5,..,7.6,..,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..
Morocco,MAR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.9,6.7,7.5,8,7.7,7.2,6.5,6.2,6.2,6.5,6.6,6.5,6.1,5.8,5.5,5.5,5.4,5.4,5.4,5.3,5.2,5,5,5,5,..
Morocco,MAR,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.8,47.4,46,44.5,43.1,41.6,40.3,39,37.8,36.8,35.9,35.4,35,34.8,34.7,34.6,34.4,34.1,33.9,33.7,33.6,33.8,34.2,34.6,35.2,36,36.9
Morocco,MAR,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..,..,10.6999998092651,..,..,..,..,13.6999998092651,..,..,..,..,..,13.3000001907349,..,..,..,..,..,..,..,10.6999998092651,..,..,..,..,..
Morocco,MAR,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.19999980926514,..,..,..,..,10.3999996185303,..,..,..,..,11.8999996185303,..,..,..,..,..,12.3999996185303,..,..,..,..,..,..,..,8.80000019073486,..,..,..,..,..
Morocco,MAR,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.90000009536743,..,..,..,..,11,..,..,..,..,15.3999996185303,..,..,..,..,..,14.3000001907349,..,..,..,..,..,..,..,12.5,..,..,..,..,..
Morocco,MAR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,407.6,1068.9,891.3,864.1,881.3,468.5,728.1,1348.1,880.9,942,1142.6,1120.8,686.4,1051.9,887.8,1187.3,581.9,999.3,928,1019.5,485.2,1146.8,760,837.5,1108.5,1509.7,853.7,1495.4,1342.9,1120,1575.9,587.7,560.4,1584.9,446.5,1687.2,833.9,1122.7,743.5,366.8,894.6,1068.7,1433,1512.1,784,1652.1,516.3,1002.8,1919.4,1547.5,1614.4,1016.6,1828.3,1454.3,..,..
Morocco,MAR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,317,300,285,273,264,257,249,242,235,228,221,214,207,201,196,190,185,179,172,164,153,144,137,131,126,121,..
Morocco,MAR,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.7247193520438,47.6039119336657,45.4570635054669,43.2836914753581,41.0813103448281,38.6120000000001,36.1426896551729,33.6733793103449,31.2040689655178,28.7347586206897,26.2654482758626,23.7961379310345,21.3268275862074,18.8575172413794,18.8575172413794,18.8575172413794,..
Morocco,MAR,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.98924137931033,1.84579310344827,1.70234482758616,1.5588965517241,1.41544827586205,1.27199999999999,1.12855172413794,0.985103448275822,0.841655172413766,0.69820689655171,0.554758620689654,0.411310344827541,0.267862068965485,0.124413793103429,0.124413793103429,0.124413793103429,..
Morocco,MAR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.2650021752864,23.0491902069944,21.8338908912791,20.6200346166879,19.4062966758623,18.0279516,16.6608233103451,15.3179317655172,13.9992071896554,12.7048601724138,11.4344940551726,10.1882729103448,8.96584659655191,7.76752,7.67404181379311,7.58112562068966,..
Morocco,MAR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,47.05011,47.34492,47.63974,48.2036,48.76746,49.33131,49.89517,50.45903,50.95734,51.45565,51.95396,52.45226,52.95057,53.55154,54.15251,54.75347,55.35444,55.95541,57.20795,58.4605,59.71304,60.96559,62.21813,63.27318,64.32823,65.38328,66.43832,67.49337,68.38845,69.28353,70.17861,71.07369,71.96877,72.42545,72.88213,73.33881,73.79549,74.25218,75.013,75.77383,76.53466,77.29548,78.05631,79.24946,80.44262,81.63577,82.82892,84.02207,84.51185,85.00163,85.49141,85.98119,86.47097,86.7937,87.11642,87.43914,..
Morocco,MAR,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,40.93203,41.65094,42.36985,42.88524,43.40062,43.91601,44.43139,44.94678,45.42024,45.8937,46.36716,46.84062,47.31408,47.89393,48.47377,49.05362,49.63347,50.21331,51.18589,52.15847,53.13105,54.10363,55.0762,56.16728,57.25835,58.34942,59.4405,60.53157,61.31897,62.10637,62.89378,63.68118,64.46858,64.99917,65.52975,66.06034,66.59093,67.12152,68.12988,69.13824,70.14661,71.15497,72.16333,73.7224,75.28146,76.84053,78.39959,79.95866,80.80236,81.64606,82.48977,83.33347,84.17718,84.49602,84.81487,85.13372,..
Morocco,MAR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.55457954,3.48780701,3.71017017,3.91506476,3.98521459,4.1805133,4.4385331,5.30833933,5.25177742,5.21554804,5.05803376,5.23396796,5.47518256,5.41489757,5.66551271,5.85885463,5.98875179,6.14685256,5.93534584,5.90777806,..,..
Morocco,MAR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.808,..,..,..,..,0.936,0.89,..,..,..,0.872,..,..
Monaco,MCO,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Monaco,MCO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Monaco,MCO,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.10731995,3.0388671,3.18254295,3.13413664,3.41513225,3.29068143,3.33167925,3.39151509,3.9340387,4.02616923,4.00135654,3.81972113,3.38073993,3.63699333,4.29791231,4.40020002,4.19310875,4.25538691,4.0300074,4.337683,..,..
Monaco,MCO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.988,..,..
Myanmar,MMR,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.5,..
Myanmar,MMR,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Myanmar,MMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.6,62.7,62.5,61.6,60.6,58.7,56.9,55.2,54.1,52.4,49.6,46.3,42.9,39.9,36.9,33.7,30.1,26.4,23,20.2,18,16.5,15.5,14.9,14.2,..
Myanmar,MMR,Prevalence of anemia among women of reproductive age (% of women ages 15-49),SH.ANM.ALLW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.3,52.4,51.4,50.5,49.6,48.7,47.8,46.9,46,45.2,44.4,43.6,43,42.4,41.9,41.5,41,40.7,40.4,40.3,40.5,41,41.7,42.6,43.6,44.9,46.3
Myanmar,MMR,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.6000003814697,..,..,2.40000009536743,..,..,2.40000009536743,..,..,..,..,..,2.59999990463257,..,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.59999990463257,..,..,2.59999990463257,..,..,..,..,..,2.59999990463257,..,..,..,..,..,..,..
Myanmar,MMR,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.20000004768372,..,..,2.20000004768372,..,..,..,..,..,2.70000004768372,..,..,..,..,..,..,..
Myanmar,MMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,..,1535,1560.2,1521.2,1623.1,1575.6,1380.2,1545.7,1588.4,1616.1,1611.2,1635.1,1543.3,1680.1,1671,1742.2,1799.4,1845.3,1992.8,2197.4,2600.2,2766.5,2989.1,2874.7,2890.3,2896.7,2863.7,2885.9,2754.6,2747.6,2762.5,2703.3,2750.8,2875.3,2991.6,2817,2898.4,2806,2842.8,2963.7,3101.2,3157.7,3159.3,3287.9,3540.6,3493.7,3610.4,3724,3827.9,3846.9,3859.2,3647.4,3601,3639.9,3714.4,..,..
